,aggregator_name,transaction_date,e_product_id,e_backup_product_id,p_product_id,p_backup_product_id,product_title,vendor_code,product_type,imprint,product_format,publisher_price,trans_type,sale_type,agg_net_price_per_unit,tnf_net_price_per_unit,trans_currency,disc_percentage,disc_code,region_of_sale,total_rental_duration,pod,misc_product_ids,net_units,revenue_value,total_sales_count,total_sales_value,total_returns_count,total_returns_value
182,FOLLETT,04-08-2020,9781317893295,1317893298,NA,NA,Russia's Wars of Emergence 1460-1730 (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.0,SALE,Sale,49.67,49.68,USD,0.31000000000000005,NA,US,0,NA,NA,1,49.67,1,49.67,0,0.0
183,FOLLETT,04-08-2020,9781351023924,1351023926,NA,NA,An Introduction to the Policy Process (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,RETURNS,Refund,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-38.47,0,0.0,1,38.47
184,FOLLETT,04-08-2020,9781351023924,1351023926,NA,NA,An Introduction to the Policy Process (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,2,76.94,2,76.94,0,0.0
185,FOLLETT,04-08-2020,9781351067232,1351067230,NA,NA,Internship; Practicum; and Field Placement Handboo(ebook)8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,66.0,SALE,Sale,101.5,101.64,USD,-0.54,NA,US,0,NA,NA,11,1116.5,11,1116.5,0,0.0
186,FOLLETT,04-08-2020,9781351231893,1351231898,NA,NA,A History of Asia (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,160.0,SALE,Sale,112.0,112.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,112.0,1,112.0,0,0.0
187,FOLLETT,04-08-2020,9781351263436,1351263439,NA,NA,Teaching to Change the World (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,38.96,SALE,Sale,60.87,60.78,USD,-0.56,NA,US,0,NA,NA,23,1400.0099999999993,23,1400.0099999999993,0,0.0
188,FOLLETT,04-08-2020,9781351332781,1351332783,NA,NA,Museums and Anthropology in the Age of Engagement(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,40.0,SALE,Sale,27.97,28.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,27.97,1,27.97,0,0.0
189,FOLLETT,04-08-2020,9781351344906,1351344900,NA,NA,Understanding Education Research (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,39.0,RETURNS,Refund,27.27,27.3,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-27.27,0,0.0,1,27.27
190,FOLLETT,04-08-2020,9781351351478,1351351478,NA,NA,The New Jim Crow (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,9.0,SALE,Sale,6.3,6.3,USD,0.30000000000000004,NA,US,0,NA,NA,1,6.3,1,6.3,0,0.0
191,FOLLETT,04-08-2020,9781351366861,1351366866,NA,NA,Single Case Research Methodology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,99.95,SALE,Sale,69.97,69.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,69.97,1,69.97,0,0.0
192,FOLLETT,04-08-2020,9781351493741,1351493744,NA,NA,Religion from Tolstoy to Camus (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,50.95,SALE,Sale,35.67,35.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
193,FOLLETT,04-08-2020,9781351779791,1351779796,NA,NA,Behavior Analysis and Learning (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,145.0,SALE,Sale,101.5,101.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,101.5,1,101.5,0,0.0
194,FOLLETT,04-08-2020,9781351780018,1351780018,NA,NA,Effective Augmentative and Alternative Communicati(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,39.95,SALE,Sale,27.97,27.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,27.97,1,27.97,0,0.0
195,FOLLETT,04-08-2020,9781351847988,1351847988,NA,NA,Television Field Production and Reporting (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,88.0,SALE,Sale,115.5,115.28,USD,-0.31000000000000005,NA,US,0,NA,NA,12,1386.0,12,1386.0,0,0.0
196,FOLLETT,04-08-2020,9781351857451,1351857452,NA,NA,Women; Music; Culture (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,61.0,RETURNS,Refund,55.27,55.51,USD,0.08999999999999997,NA,US,0,NA,NA,-1,-55.27,0,0.0,1,55.27
197,FOLLETT,04-08-2020,9781351857451,1351857452,NA,NA,Women; Music; Culture (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,78.95,SALE,Sale,55.27,55.26,USD,0.30000000000000004,NA,US,0,NA,NA,1,55.27,1,55.27,0,0.0
198,FOLLETT,04-08-2020,9781351858922,1351858920,NA,NA,Writing Literature Reviews (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,70.95,SALE,Sale,49.67,49.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,49.67,1,49.67,0,0.0
199,FOLLETT,04-08-2020,9781351869546,135186954X,NA,NA,Exploring Communication Law (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,100.0,SALE,Sale,70.0,70.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,70.0,1,70.0,0,0.0
200,FOLLETT,04-08-2020,9781351974424,1351974424,NA,NA,Principles of Public Speaking (ebook) 19th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,58.33,RETURNS,Refund,98.0,97.99,USD,-0.6799999999999999,NA,US,0,NA,NA,-1,-98.0,0,0.0,1,98.0
201,FOLLETT,04-08-2020,9781420053371,142005337X,NA,NA,Discrete-Event Modeling and Simulation (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,77.07,SALE,Sale,40.57,40.85,CAD,0.47,NA,CA,0,NA,NA,1,40.57,1,40.57,0,0.0
202,FOLLETT,04-08-2020,9781439819548,1439819548,NA,NA,Project Management for Healthcare (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
